Year Team Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
  11  BRE    7   RS vBRE  W(102-96)  0  1  2400  10  17   7  12   3   5   4   4   0   0   6   8   1   4  0  2  2   4  2  2  27  12   2   6 102  96   27    8   0   2   0   2  A
  11  CRO    9   RS @CRO   L(81-82)  0  1  1113   0   7   0   2   0   5   1   2   0   0   0   0   0   2  0  3  3   4  0  1   1   1   0   0  37  37   17    9   0   0   1   0  A
  11  WIL   15   RS vWIL  L(89-101)  0  1  2221   8  17   5   9   3   8   0   0   0   1   4   5   1   4  2  5  7   4  0  0  19   8   0 -15  79  94   25    8   0   0   0   0  A
  11  BRE   21   RS @BRE  W(106-97)  0  1  2400  11  20   6   9   5  11   7   7   0   0   3   4   3   5  1  3  4   9  2  3  34   8   0   9 106  97   37   14   0   2   1   2  A
  11  CRO   23   RS vCRO L(119-120)  1  1  2700   9  17   6   9   3   8   7   7   0   0   3   5   3   4  0  6  6  10  3  3  28   8   4  -1 119 120   36   16   0   3   1   2  A
  11  LAT   26   RS @LAT  L(96-105)  0  1  1096   3  10   2   5   1   5   2   2   0   0   0   3   2   2  0  1  1   0  1  1   9   2   0 -26  29  55   19    8   0   1   1   0  A
  11  RAY   28   RS @RAY  L(97-119)  0  1  2094   9  14   6  10   3   4   5   5   0   0   4   6   2   4  0  4  4   4  1  2  26   8   5 -21  85 106   31   15   0   1   0   2  A
  11  HAR   31   RS vHAR   L(90-96)  0  1  1780   7  18   3   7   4  11   3   3   0   0   3   5   0   2  0  2  2   3  3  1  21   6   2  -3  70  73   25    6   1   2   0   1  A
  11  HAR   38   RS @HAR  L(83-105)  0  1   832   2   8   1   1   1   7   0   0   0   0   0   0   1   1  0  0  0   3  1  0   5   0   0 -15  30  45   14    6   0   1   0   0  A
  11  KEN   39   RS vKEN   W(97-88)  0  1  1934   6  10   5   6   1   4   2   2   0   0   4   4   1   2  0  3  3   5  2  1  15  10   2   9  84  75   18    7   0   2   1   0  A
  11  BRE   47   RS vBRE   L(86-94)  0  1  1800   6  16   4  12   2   4   0   0   0   0   3   9   1   3  0  4  4   2  1  0  14   6   3  -7  63  70   29   13   0   1   0   0  A
  11  WIL   51   RS @WIL  W(107-89)  0  1  2008   5  12   2   6   3   6  10  10   0   0   2   6   0   0  0  3  3   6  0  4  23   6   5  25  95  70   28   12   0   0   1   3  A
  11  BRE   53   RS @BRE  W(101-86)  0  1  2253   8  16   5   6   3  10   2   2   1   1   4   5   1   1  1  6  7   5  0  1  21  10   4  17  95  78   33   16   0   0   1   0  A
  11  CRO   55   RS vCRO   W(95-89)  0  1  2400  10  19   7  13   3   6   6   6   0   0   3   5   4   8  0  6  6   4  0  2  29   6   0   6  95  89   27    6   0   0   0   2  A
  11  CRO   57   RS @CRO  W(110-76)  0  1  1800   8  12   5   7   3   5   6   6   0   0   1   3   4   4  1  1  2   6  0  2  25   2   2  33  87  54   25   11   0   0   0   2  A
  11  BRE   61   RS @BRE   L(83-99)  0  1  2400   2   6   2   4   0   2   4   4   0   0   2   4   0   0  1  6  7  10  1  2   8   8   0 -16  83  99   29   21   1   0   2   0  A
  11  WIL   63   RS vWIL   W(99-81)  0  1  1800   1   7   1   4   0   3   8   8   0   0   1   4   0   0  2  6  8   4  1  3  10   4   2  15  72  57   19    9   0   1   1   2  A
  11  HAR   71   RS vHAR  W(105-98)  1  1  2700   7  19   5  10   2   9   5   5   0   0   4   6   1   4  0  5  5   5  1  2  21   8   2   7 105  98   29    8   0   1   0   2  A
  11  KEN   72   RS @KEN L(105-108)  0  1  2400  11  19   6  12   5   7   4   4   0   1   6   9   0   3  1  3  4   7  0  2  31  14   0  -3 105 108   37   16   0   0   1   1  A
  11  LAT   74   RS @LAT W(104-101)  0  1  2400   6  10   3   4   3   6   5   7   0   0   2   3   1   1  0  7  7   7  1  3  20   4   3   3 104 101   28   15   0   1   0   3  A
  11  RAY   76   RS @RAY W(107-100)  0  1  2292  10  19   6  12   4   7   6   7   0   0   1   6   5   6  1  4  5   3  3  3  30   3   2   6 103  97   30    8   0   3   1   2  A
  11  RAY   79   RS vRAY  W(105-84)  0  1  2109   6  11   3   6   3   5   0   0   0   0   3   5   0   1  0  4  4   4  0  0  15   6   2  22  94  72   21   10   0   0   0   0  A
