Year Team Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
  11  BRE    7   RS vBRE  W(102-96)  0  1  2400   8  15   5  11   3   4   0   0   1   2   2   3   3   8  2  3  5  14  0  0  19   4   6   6 102  96   48   33   0   0   0   0  A
  11  CRO    9   RS @CRO   L(81-82)  0  1  2400   7  13   5   9   2   4   2   2   0   0   2   3   3   6  1  2  3  15  2  1  18   4   0  -1  81  82   54   40   2   0   0   1  A
  11  WIL   15   RS vWIL  L(89-101)  0  1   600   0   4   0   2   0   2   0   0   0   0   0   1   0   1  1  0  1   2  0  0   0   0   0  -8  14  22   11    7   0   0   0   0  A
  11  BRE   21   RS @BRE  W(106-97)  0  1  2182   2  11   2   8   0   3   2   2   0   0   0   1   2   7  1  0  1  21  3  1   6   0   0   0  90  90   46   34   2   1   0   1  A
  11  CRO   23   RS vCRO L(119-120)  1  1  2700  11  19   8  12   3   7   0   0   0   1   1   4   7   8  2  2  4  22  1  0  25   2   0  -1 119 120   66   47   0   1   0   0  A
  11  LAT   26   RS @LAT  L(96-105)  0  1   931   2   7   1   6   1   1   2   2   0   1   0   1   1   5  1  0  1   4  1  1   7   0   0 -23  29  52   22   14   0   1   0   1  A
  11  RAY   28   RS @RAY  L(97-119)  0  1  1494   5  14   3   8   2   6   2   2   0   0   2   3   1   5  1  0  1  12  2  1  14   4   0 -10  69  79   37   22   0   2   0   1  A
  11  HAR   31   RS vHAR   L(90-96)  0  1  2400   7  18   4  11   3   7   3   3   0   0   0   0   4  11  2  3  5  19  3  1  20   0   5  -6  90  96   63   44   2   1   0   1  A
  11  HAR   38   RS @HAR  L(83-105)  0  1  1200   2   7   2   6   0   1   2   2   0   0   1   1   1   5  0  1  1   6  0  1   6   2   2 -16  43  59   23   15   0   0   0   1  A
  11  KEN   39   RS vKEN   W(97-88)  0  1  2400   6  15   5   9   1   6   1   2   0   0   1   3   4   6  1  1  2  22  1  1  14   3   3   9  97  88   52   36   0   1   1   0  A
  11  BRE   47   RS vBRE   L(86-94)  0  1  2400   3   9   2   8   1   1   0   0   0   0   1   3   1   5  1  1  2  18  1  0   7   2   0  -8  86  94   44   35   0   1   0   0  A
  11  WIL   51   RS @WIL  W(107-89)  0  1  2008   4   9   3   4   1   5   8   8   0   0   1   2   2   2  0  0  0  10  0  3  17   2   0  25  95  70   31   19   0   0   0   3  A
  11  BRE   53   RS @BRE  W(101-86)  0  1  2253   7  17   4  12   3   5   5   6   1   1   1   3   3   9  2  0  2  14  0  2  22   2   2  17  95  78   47   28   0   0   0   2  A
  11  CRO   55   RS vCRO   W(95-89)  0  1  2400   2  10   1   5   1   5   2   2   0   0   0   2   1   3  0  2  2  18  1  1   7   0   0   6  95  89   47   36   0   1   0   1  A
  11  CRO   57   RS @CRO  W(110-76)  0  1  1584   6  14   3   9   3   5   6   6   0   0   1   6   2   3  0  2  2  11  1  2  21   2   3  33  77  44   33   17   0   1   0   2  A
  11  BRE   61   RS @BRE   L(83-99)  0  1  2400   8  16   2   6   6  10   3   3   0   0   1   3   1   3  0  2  2   7  0  1  25   2   0 -16  83  99   40   23   0   0   0   1  A
  11  WIL   63   RS vWIL   W(99-81)  0  1  2150   7  13   4   6   3   7   7   8   0   0   1   2   3   4  1  2  3  12  0  3  24   2   0  20  88  68   45   29   0   0   0   3  A
  11  HAR   71   RS vHAR  W(105-98)  1  1  2700   6   8   4   5   2   3   3   5   0   0   0   1   4   4  1  3  4  14  1  2  17   0   3   7 105  98   53   43   0   1   0   2  A
  11  KEN   72   RS @KEN L(105-108)  0  1  2277   7  17   4  11   3   6   3   3   0   0   1   4   3   7  0  1  1  11  4  1  20   2   5  -1  99 100   47   29   1   3   0   1  A
  11  LAT   74   RS @LAT W(104-101)  0  1  2400   6  12   4   8   2   4   5   5   0   0   1   3   3   5  0  2  2  16  0  2  19   2   0   3 104 101   48   34   0   0   0   2  A
  11  RAY   76   RS @RAY W(107-100)  0  1  2400   7  17   6  12   1   5   1   2   0   2   0   3   6   9  3  1  4  20  0  1  16   0   3   7 107 100   60   42   0   0   0   1  A
  11  RAY   79   RS vRAY  W(105-84)  0  1  2109   7  10   6   9   1   1   0   0   0   0   2   3   4   6  0  1  1  22  0  0  15   4   0  22  94  72   47   37   0   0   0   0  A
