Year Team Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
  11  BRE    7   RS vBRE  W(102-96)  0  1   608   1   1   1   1   0   0   0   0   0   0   1   1   0   0  1  2  3   0  3  0   2   2   0 -12  22  34    1    0   2   1   0   0  A
  11  CRO    9   RS @CRO   L(81-82)  0  1  2400   7  15   7  13   0   2   1   4   0   0   6  10   1   3  3  8 11   0  1  2  15  13   0  -1  81  82   17    0   0   1   1   1  A
  11  WIL   15   RS vWIL  L(89-101)  0  1  2095   2   5   2   5   0   0   3   4   0   0   2   4   0   1  0 10 10   0  2  2   7   7   0 -11  77  88    7    0   1   1   2   0  A
  11  BRE   21   RS @BRE  W(106-97)  0  1   941   3   4   3   4   0   0   0   2   0   0   1   2   2   2  0  3  3   0  3  1   6   2   4   0  42  42    5    0   2   1   1   0  A
  11  CRO   23   RS vCRO L(119-120)  1  1  2182   7  13   7  13   0   0   3   4   1   2   6   9   1   4  5  9 14   1  4  2  17  15   3   2  89  87   17    2   3   1   2   0  A
  11  LAT   26   RS @LAT  L(96-105)  0  1  2400   3   6   3   4   0   2   8  13   1   1   2   3   1   1  9 10 19   0  1  6  14   9   4  -9  96 105   12    0   1   0   4   2  A
  11  RAY   28   RS @RAY  L(97-119)  0  0  1494   4   5   4   5   0   0   0   0   0   0   2   2   2   3  2  5  7   1  1  0   8   4   0 -17  66  83    6    1   1   0   0   0  A
  11  HAR   31   RS vHAR   L(90-96)  0  1  2400   6  12   6  10   0   2   2   2   2   2   5   7   1   3  4  9 13   1  1  1  14  12   8  -6  90  96   14    1   1   0   1   0  A
  11  HAR   38   RS @HAR  L(83-105)  0  1  1800   3  10   3  10   0   0   0   0   0   0   3   8   0   2  2  5  7   0  0  0   6   6   2 -18  62  80   10    0   0   0   0   0  A
  11  KEN   39   RS vKEN   W(97-88)  0  1   993   4   6   4   5   0   1   0   0   1   1   3   3   1   2  1  6  7   0  3  0   8   6   2  17  49  32    6    0   2   1   0   0  A
  11  BRE   47   RS vBRE   L(86-94)  0  1  2400   7  13   6  11   1   2   7  10   0   0   6  10   0   1  3 14 17   1  0  5  22  19   0  -8  86  94   19    1   0   0   5   0  A
  11  WIL   51   RS @WIL  W(107-89)  0  1  1784   5   7   5   7   0   0   1   2   0   0   3   5   2   2  0  6  6   0  2  1  11   7   0  24  83  59    8    0   2   0   1   0  A
  11  BRE   53   RS @BRE  W(101-86)  0  1  1832   5   9   5   7   0   2   3   4   1   1   4   6   1   1  2 11 13   0  4  2  13  11   2   7  76  69   11    0   4   0   2   0  A
  11  CRO   55   RS vCRO   W(95-89)  0  1  1566   6  12   6  10   0   2   2   4   0   0   5   8   1   2  0  7  7   0  3  2  14  11   0   5  64  59   14    0   2   1   1   1  A
  11  CRO   57   RS @CRO  W(110-76)  0  1  1584   3   7   2   5   1   2   3   4   1   1   2   4   0   1  2 10 12   0  0  2  10   6   2  33  77  44    9    0   0   0   1   1  A
  11  BRE   61   RS @BRE   L(83-99)  0  1  2138   7  15   7  13   0   2   0   2   0   1   5   8   2   5  3  3  6   0  4  1  14  10   2 -13  75  88   17    1   4   0   1   0  A
  11  WIL   63   RS vWIL   W(99-81)  0  1  2150   5  13   5  10   0   3   3   4   0   0   4   7   1   3  2 12 14   0  2  2  13  11   1  20  88  68   15    0   2   0   2   0  A
  11  HAR   71   RS vHAR  W(105-98)  1  1  2700   3  10   3   9   0   1   6  12   0   1   3   7   0   2  1 13 14   0  3  6  12  10   2   7 105  98   16    0   3   0   3   3  A
  11  KEN   72   RS @KEN L(105-108)  0  1  1892   4  10   4   9   0   1   4   4   0   0   2   5   2   4  3 10 13   0  4  2  12   8   4  -2  79  81   12    0   2   2   2   0  A
  11  LAT   74   RS @LAT W(104-101)  0  1  2400   7  13   7  13   0   0   8  10   1   2   5   7   2   6  3 13 16   0  1  5  22  18   2   3 104 101   18    0   1   0   5   0  A
  11  RAY   76   RS @RAY W(107-100)  0  1  2400  11  14  11  12   0   2   3   4   0   0  10  10   1   2  5  9 14   0  0  2  25  21   3   7 107 100   16    0   0   0   1   1  A
  11  RAY   79   RS vRAY  W(105-84)  0  1  2109   7  11   7   9   0   2   2   3   1   2   5   6   2   3  2  9 11   0  0  1  16  10   2  22  94  72   12    0   0   0   0   1  A
